time;type;cp;cp_target_power;cp_charging_rate;vehicle;vehicle_soc;vehicle_charge;vehicle_capacity;cp_charge_increment;type_second;cp_second;cp_target_power_second;cp_charging_rate_second;vehicle_soc_second;vehicle_charge_second;vehicle_capacity_second;cp_charge_increment_second
29098;D;7.0;0,0;0,0;;;;;0,0;;;;;;;;0
29122;D;0.0;0,0;0,0;;;;;0,0;;;;;;;;0
30264;D;1.0;0,0;0,0;;;;;0,0;;;;;;;;0
30265;D;4.0;0,0;0,0;;;;;0,0;;;;;;;;0
31730;D;3.0;0,0;0,0;;;;;0,0;;;;;;;;0
32042;D;2.0;0,0;0,0;;;;;0,0;;;;;;;;0
33499;D;1.0;0,0;0,0;;;;;0,0;;;;;;;;0
34202;D;2.0;0,0;0,0;;;;;0,0;;;;;;;;0
34819;D;5.0;0,0;0,0;;;;;0,0;;;;;;;;0
35583;D;8.0;0,0;0,0;;;;;0,0;;;;;;;;0
35993;D;0.0;0,0;0,0;;;;;0,0;;;;;;;;0
35994;D;7.0;0,0;0,0;;;;;0,0;;;;;;;;0
37354;D;3.0;0,0;0,0;;;;;0,0;;;;;;;;0
37355;D;4.0;0,0;0,0;;;;;0,0;;;;;;;;0
37673;D;6.0;0,0;0,0;;;;;0,0;;;;;;;;0
39264;D;2.0;0,0;0,0;;;;;0,0;;;;;;;;0
40008;D;7.0;0,0;0,0;;;;;0,0;;;;;;;;0
40009;D;9.0;0,0;0,0;;;;;0,0;;;;;;;;0
40242;D;5.0;0,0;0,0;;;;;0,0;;;;;;;;0
40508;D;1.0;0,0;0,0;;;;;0,0;;;;;;;;0
41087;D;0.0;0,0;0,0;;;;;0,0;;;;;;;;0
41088;D;3.0;0,0;0,0;;;;;0,0;;;;;;;;0
42352;D;4.0;0,0;0,0;;;;;0,0;;;;;;;;0
43360;D;1.0;0,0;0,0;;;;;0,0;;;;;;;;0
43361;D;9.0;0,0;0,0;;;;;0,0;;;;;;;;0
45870;D;2.0;0,0;0,0;;;;;0,0;;;;;;;;0
46145;D;6.0;0,0;0,0;;;;;0,0;;;;;;;;0
46146;D;9.0;0,0;0,0;;;;;0,0;;;;;;;;0
46604;D;4.0;0,0;0,0;;;;;0,0;;;;;;;;0
46605;D;8.0;0,0;0,0;;;;;0,0;;;;;;;;0
47193;D;0.0;0,0;0,0;;;;;0,0;;;;;;;;0
47194;D;5.0;0,0;0,0;;;;;0,0;;;;;;;;0
47564;D;3.0;0,0;0,0;;;;;0,0;;;;;;;;0
47565;D;7.0;0,0;0,0;;;;;0,0;;;;;;;;0
50381;D;1.0;0,0;0,0;;;;;0,0;;;;;;;;0
50382;D;2.0;0,0;0,0;;;;;0,0;;;;;;;;0
51872;D;5.0;0,0;0,0;;;;;0,0;;;;;;;;0
52023;D;0.0;0,0;0,0;;;;;0,0;;;;;;;;0
52024;D;6.0;0,0;0,0;;;;;0,0;;;;;;;;0
53401;D;3.0;0,0;0,0;;;;;0,0;;;;;;;;0
55473;D;1.0;0,0;0,0;;;;;0,0;;;;;;;;0
55474;D;4.0;0,0;0,0;;;;;0,0;;;;;;;;0
56709;D;7.0;0,0;0,0;;;;;0,0;;;;;;;;0
56710;D;9.0;0,0;0,0;;;;;0,0;;;;;;;;0
57436;D;8.0;0,0;0,0;;;;;0,0;;;;;;;;0
57677;D;0.0;0,0;0,0;;;;;0,0;;;;;;;;0
58225;D;4.0;0,0;0,0;;;;;0,0;;;;;;;;0
59378;D;5.0;0,0;0,0;;;;;0,0;;;;;;;;0
59516;D;2.0;0,0;0,0;;;;;0,0;;;;;;;;0
59517;D;3.0;0,0;0,0;;;;;0,0;;;;;;;;0
60295;D;9.0;0,0;0,0;;;;;0,0;;;;;;;;0
60526;D;4.0;0,0;0,0;;;;;0,0;;;;;;;;0
60826;D;0.0;0,0;0,0;;;;;0,0;;;;;;;;0
61408;D;1.0;0,0;0,0;;;;;0,0;;;;;;;;0
62527;D;6.0;0,0;0,0;;;;;0,0;;;;;;;;0
64181;D;8.0;0,0;0,0;;;;;0,0;;;;;;;;0
64267;D;2.0;0,0;0,0;;;;;0,0;;;;;;;;0
64268;D;7.0;0,0;0,0;;;;;0,0;;;;;;;;0
66169;D;3.0;0,0;0,0;;;;;0,0;;;;;;;;0
66754;D;1.0;0,0;0,0;;;;;0,0;;;;;;;;0
66755;D;4.0;0,0;0,0;;;;;0,0;;;;;;;;0
66756;D;5.0;0,0;0,0;;;;;0,0;;;;;;;;0
67405;D;6.0;0,0;0,0;;;;;0,0;;;;;;;;0
69690;D;7.0;0,0;0,0;;;;;0,0;;;;;;;;0
69691;D;9.0;0,0;0,0;;;;;0,0;;;;;;;;0
70163;D;0.0;0,0;0,0;;;;;0,0;;;;;;;;0
71098;D;2.0;0,0;0,0;;;;;0,0;;;;;;;;0
71347;D;4.0;0,0;0,0;;;;;0,0;;;;;;;;0
71862;D;1.0;0,0;0,0;;;;;0,0;;;;;;;;0
71863;D;7.0;0,0;0,0;;;;;0,0;;;;;;;;0
71864;D;8.0;0,0;0,0;;;;;0,0;;;;;;;;0
72072;D;0.0;0,0;0,0;;;;;0,0;;;;;;;;0
72922;D;5.0;0,0;0,0;;;;;0,0;;;;;;;;0
73995;D;6.0;0,0;0,0;;;;;0,0;;;;;;;;0
74191;D;3.0;0,0;0,0;;;;;0,0;;;;;;;;0
74658;D;7.0;0,0;0,0;;;;;0,0;;;;;;;;0
76850;D;6.0;0,0;0,0;;;;;0,0;;;;;;;;0
77512;D;7.0;0,0;0,0;;;;;0,0;;;;;;;;0
78000;D;2.0;0,0;0,0;;;;;0,0;;;;;;;;0
21786;U;3.0;0,0;0,0;1,0;1,0;64,0;64,0;0;A;8.0;22,0;22,0;0,53;39,75;75,0;0
22040;U;3.0;0,0;0,0;1,0;1,0;64,0;64,0;0;A;8.0;22,0;22,0;0,5506962962962962;41,30222222222222;75,0;0,8555555555555556
22910;U;3.0;0,0;0,0;1,0;1,0;64,0;64,0;0;A;8.0;22,0;22,0;0,6215851851851852;46,6188888888889;75,0;0,6722222222222223
23345;U;3.0;0,0;0,0;1,0;1,0;64,0;64,0;0;A;8.0;22,0;22,0;0,6570296296296297;49,27722222222223;75,0;1,4972222222222222
23636;U;3.0;0,0;0,0;1,0;1,0;64,0;64,0;0;A;8.0;22,0;22,0;0,6807407407407408;51,05555555555556;75,0;1,4422222222222223
23700;U;3.0;0,0;0,0;1,0;1,0;64,0;64,0;0;U;8.0;22,0;22,0;0,6859555555555555;51,446666666666665;75,0;0,39111111111111113
24000;U;3.0;0,0;0,0;1,0;1,0;64,0;64,0;0;U;8.0;22,0;22,0;0,7104;53,28;75,0;1,8333333333333335
24136;U;3.0;0,0;0,0;1,0;1,0;64,0;64,0;0;A;8.0;20,0;20,0;0,7214814814814815;54,111111111111114;75,0;0,8311111111111111
24300;U;3.0;0,0;0,0;1,0;1,0;64,0;64,0;0;U;8.0;20,0;20,0;0,7336296296296296;55,022222222222226;75,0;0,9111111111111111
24600;U;3.0;0,0;0,0;1,0;1,0;64,0;64,0;0;U;8.0;20,0;20,0;0,7558518518518519;56,68888888888889;75,0;1,6666666666666667
24625;U;3.0;0,0;0,0;1,0;1,0;64,0;64,0;0;A;8.0;17,142857142857142;17,142857142857142;0,7577037037037037;56,827777777777776;75,0;0,1388888888888889
24900;U;3.0;0,0;0,0;1,0;1,0;64,0;64,0;0;U;8.0;17,142857142857142;17,142857142857142;0,7751640211640212;58,137301587301586;75,0;1,3095238095238093
25049;U;3.0;0,0;0,0;1,0;1,0;64,0;64,0;0;A;8.0;17,142857142857142;17,142857142857142;0,7846243386243386;58,846825396825395;75,0;0,7095238095238094
25200;U;3.0;0,0;0,0;1,0;1,0;64,0;64,0;0;U;8.0;17,142857142857142;17,142857142857142;0,7942116402116403;59,56587301587302;75,0;0,7190476190476189
25333;U;3.0;0,0;0,0;1,0;1,0;64,0;64,0;0;D;8.0;17,142857142857142;17,142857142857142;0,8026560846560846;60,19920634920635;75,0;0,6333333333333333
25500;U;3.0;0,0;0,0;1,0;1,0;64,0;64,0;0;U;8.0;20,0;20,0;0,8132592592592593;60,99444444444445;75,0;0,7952380952380952
25653;U;3.0;0,0;0,0;1,0;1,0;64,0;64,0;0;A;8.0;17,142857142857142;17,142857142857142;0,8245925925925927;61,84444444444445;75,0;0,85
25800;U;3.0;0,0;0,0;1,0;1,0;64,0;64,0;0;U;8.0;17,142857142857142;17,142857142857142;0,8339259259259261;62,54444444444445;75,0;0,7
25840;U;3.0;0,0;0,0;1,0;1,0;64,0;64,0;0;D;8.0;17,142857142857142;17,142857142857142;0,8364656084656086;62,73492063492064;75,0;0,19047619047619047
26100;U;3.0;0,0;0,0;1,0;1,0;64,0;64,0;0;U;8.0;17,142857142857142;17,142857142857142;0,852973544973545;63,97301587301588;75,0;1,238095238095238
26157;U;3.0;0,0;0,0;1,0;1,0;64,0;64,0;0;A;8.0;15,0;15,0;0,8565925925925927;64,24444444444445;75,0;0,2714285714285714
26400;U;3.0;0,0;0,0;1,0;1,0;64,0;64,0;0;U;8.0;15,0;15,0;0,8700925925925928;65,25694444444446;75,0;1,0125
26700;U;3.0;0,0;0,0;1,0;1,0;64,0;64,0;0;U;8.0;15,0;15,0;0,8867592592592595;66,50694444444446;75,0;1,25
27000;U;3.0;0,0;0,0;1,0;1,0;64,0;64,0;0;U;8.0;17,142857142857142;17,142857142857142;0,9034259259259261;67,75694444444446;75,0;1,25
27300;U;3.0;0,0;0,0;1,0;1,0;64,0;64,0;0;U;8.0;17,142857142857142;17,142857142857142;0,9224735449735452;69,18551587301589;75,0;1,4285714285714284
27434;U;3.0;0,0;0,0;1,0;1,0;64,0;64,0;0;A;8.0;15,0;15,0;0,9309814814814816;69,82361111111112;75,0;0,638095238095238
27600;U;3.0;0,0;0,0;1,0;1,0;64,0;64,0;0;U;8.0;17,142857142857142;17,142857142857142;0,9402037037037038;70,51527777777778;75,0;0,6916666666666667
27638;U;3.0;0,0;0,0;1,0;1,0;64,0;64,0;0;A;8.0;15,0;15,0;0,9426164021164021;70,69623015873016;75,0;0,18095238095238095
27900;U;3.0;0,0;0,0;1,0;1,0;64,0;64,0;0;U;8.0;17,142857142857142;17,142857142857142;0,9571719576719577;71,78789682539683;75,0;1,0916666666666666
27916;U;3.0;0,0;0,0;1,0;1,0;64,0;64,0;0;D;8.0;17,142857142857142;17,142857142857142;0,9581878306878308;71,8640873015873;75,0;0,07619047619047618
27917;U;3.0;0,0;0,0;1,0;1,0;64,0;64,0;0;D;8.0;17,142857142857142;17,142857142857142;0,9582513227513229;71,86884920634921;75,0;0,0047619047619047615
28200;U;3.0;0,0;0,0;1,0;1,0;64,0;64,0;0;U;8.0;17,142857142857142;17,142857142857142;0,9762195767195768;73,21646825396826;75,0;1,3476190476190475
28271;U;3.0;0,0;0,0;1,0;1,0;64,0;64,0;0;A;8.0;15,0;15,0;0,9807275132275133;73,5545634920635;75,0;0,33809523809523806
28500;U;3.0;0,0;0,0;1,0;1,0;64,0;64,0;0;U;8.0;0,0;0,0;0,9934497354497355;74,50873015873016;75,0;0,9541666666666666
28647;U;3.0;0,0;0,0;1,0;1,0;64,0;64,0;0;D;8.0;0,0;0,0;0,9934497354497355;74,50873015873016;75,0;0,0
28648;U;3.0;0,0;0,0;1,0;1,0;64,0;64,0;0;A;8.0;0,0;0,0;0,9934497354497355;74,50873015873016;75,0;0,0
28800;U;3.0;0,0;0,0;1,0;1,0;64,0;64,0;0;U;8.0;0,0;0,0;0,9934497354497355;74,50873015873016;75,0;0,0
29059;U;3.0;0,0;0,0;1,0;1,0;64,0;64,0;0;A;8.0;0,0;0,0;0,9934497354497355;74,50873015873016;75,0;0,0
29100;U;3.0;0,0;0,0;1,0;1,0;64,0;64,0;0;U;8.0;0,0;0,0;0,9934497354497355;74,50873015873016;75,0;0,0
29189;U;3.0;0,0;0,0;1,0;1,0;64,0;64,0;0;D;8.0;0,0;0,0;0,9934497354497355;74,50873015873016;75,0;0,0
29190;U;3.0;0,0;0,0;1,0;1,0;64,0;64,0;0;D;8.0;0,0;0,0;0,9934497354497355;74,50873015873016;75,0;0,0
26157;D;7.0;0,0;0,0;10,0;1,0;52,0;52,0;0;A;9.0;15,0;15,0;0,33999999999999997;17,68;52,0;0
27434;D;7.0;0,0;0,0;10,0;1,0;52,0;52,0;0;A;9.0;15,0;15,0;0,44729166666666664;23,259166666666665;52,0;0,638095238095238
27638;D;7.0;0,0;0,0;10,0;1,0;52,0;52,0;0;A;9.0;15,0;15,0;0,46407280219780217;24,131785714285712;52,0;0,18095238095238095
27916;D;7.0;0,0;0,0;10,0;1,0;52,0;52,0;0;D;9.0;17,142857142857142;17,142857142857142;0,48653159340659335;25,299642857142853;52,0;0,07619047619047618
27917;D;7.0;0,0;0,0;10,0;1,0;52,0;52,0;0;D;9.0;17,142857142857142;17,142857142857142;0,48662316849816845;25,30440476190476;52,0;0,0047619047619047615
28271;D;7.0;0,0;0,0;10,0;1,0;52,0;52,0;0;A;9.0;15,0;15,0;0,5190407509157509;26,990119047619046;52,0;0,33809523809523806
28647;D;7.0;0,0;0,0;10,0;1,0;52,0;52,0;0;D;9.0;22,0;22,0;0,5530952380952381;28,76095238095238;52,0;0,8166666666666667
28648;D;7.0;0,0;0,0;10,0;1,0;52,0;52,0;0;A;9.0;20,0;20,0;0,5532127594627594;28,76706349206349;52,0;0,006111111111111111
29059;D;7.0;0,0;0,0;10,0;1,0;52,0;52,0;0;A;9.0;17,142857142857142;17,142857142857142;0,5971230158730159;31,050396825396824;52,0;1,4388888888888889
29100;D;7.0;0,0;0,0;10,0;1,0;52,0;52,0;0;U;9.0;17,142857142857142;17,142857142857142;0,6008775946275946;31,24563492063492;52,0;0,1952380952380952
29189;D;7.0;0,0;0,0;10,0;1,0;52,0;52,0;0;D;9.0;17,142857142857142;17,142857142857142;0,6090277777777777;31,669444444444444;52,0;0,42380952380952375
29190;D;7.0;0,0;0,0;10,0;1,0;52,0;52,0;0;D;9.0;17,142857142857142;17,142857142857142;0,6091193528693529;31,67420634920635;52,0;0,0047619047619047615
29191;D;7.0;0,0;0,0;10,0;1,0;52,0;52,0;0;D;9.0;17,142857142857142;17,142857142857142;0,609210927960928;31,678968253968257;52,0;0,0047619047619047615
29400;D;7.0;0,0;0,0;10,0;1,0;52,0;52,0;0;U;9.0;17,142857142857142;17,142857142857142;0,6283501221001221;32,67420634920635;52,0;0,9952380952380951
29700;D;7.0;0,0;0,0;10,0;1,0;52,0;52,0;0;U;9.0;17,142857142857142;17,142857142857142;0,6558226495726497;34,10277777777778;52,0;1,4285714285714284
29869;D;7.0;0,0;0,0;10,0;1,0;52,0;52,0;0;A;9.0;15,0;15,0;0,6712988400488401;34,907539682539685;52,0;0,8047619047619047
30000;D;7.0;0,0;0,0;10,0;1,0;52,0;52,0;0;U;9.0;15,0;15,0;0,681795634920635;35,45337301587302;52,0;0,5458333333333333
30287;D;7.0;0,0;0,0;10,0;1,0;52,0;52,0;0;A;9.0;15,0;15,0;0,7047924297924298;36,64920634920635;52,0;1,1958333333333333
30300;D;7.0;0,0;0,0;10,0;1,0;52,0;52,0;0;U;9.0;15,0;15,0;0,7058340964590966;36,70337301587302;52,0;0,05416666666666667
30486;D;7.0;0,0;0,0;10,0;1,0;52,0;52,0;0;D;9.0;15,0;15,0;0,7207379426129427;37,47837301587302;52,0;0,775
30600;D;7.0;0,0;0,0;10,0;1,0;52,0;52,0;0;U;9.0;15,0;15,0;0,729872557997558;37,95337301587302;52,0;0,475
30884;D;7.0;0,0;0,0;10,0;1,0;52,0;52,0;0;A;9.0;13,333333333333334;13,333333333333334;0,7526289682539683;39,13670634920635;52,0;1,1833333333333333
30900;D;7.0;0,0;0,0;10,0;1,0;52,0;52,0;0;U;9.0;13,333333333333334;13,333333333333334;0,7537685693935694;39,195965608465606;52,0;0,05925925925925926
31200;D;7.0;0,0;0,0;10,0;1,0;52,0;52,0;0;U;9.0;13,333333333333334;13,333333333333334;0,7751360907610908;40,30707671957672;52,0;1,1111111111111112
31500;D;7.0;0,0;0,0;10,0;1,0;52,0;52,0;0;U;9.0;13,333333333333334;13,333333333333334;0,7965036121286122;41,418187830687835;52,0;1,1111111111111112
31800;D;7.0;0,0;0,0;10,0;1,0;52,0;52,0;0;U;9.0;13,333333333333334;13,333333333333334;0,8178711334961336;42,52929894179895;52,0;1,1111111111111112
32100;D;7.0;0,0;0,0;10,0;1,0;52,0;52,0;0;U;9.0;13,333333333333334;13,333333333333334;0,839238654863655;43,64041005291006;52,0;1,1111111111111112
32400;D;7.0;0,0;0,0;10,0;1,0;52,0;52,0;0;U;9.0;15,0;15,0;0,8606061762311765;44,75152116402118;52,0;1,1111111111111112
32570;D;7.0;0,0;0,0;10,0;1,0;52,0;52,0;0;A;9.0;13,333333333333334;13,333333333333334;0,8742279711029715;45,45985449735451;52,0;0,7083333333333334
32700;D;7.0;0,0;0,0;10,0;1,0;52,0;52,0;0;U;9.0;13,333333333333334;13,333333333333334;0,8834872303622306;45,941335978835994;52,0;0,4814814814814815
32789;D;7.0;0,0;0,0;10,0;1,0;52,0;52,0;0;D;9.0;13,333333333333334;13,333333333333334;0,889826261701262;46,27096560846562;52,0;0,32962962962962966
33000;D;7.0;0,0;0,0;10,0;1,0;52,0;52,0;0;U;9.0;13,333333333333334;13,333333333333334;0,9048547517297519;47,0524470899471;52,0;0,7814814814814816
33300;D;7.0;0,0;0,0;10,0;1,0;52,0;52,0;0;U;9.0;13,333333333333334;13,333333333333334;0,9262222730972733;48,163558201058216;52,0;1,1111111111111112
33600;D;7.0;0,0;0,0;10,0;1,0;52,0;52,0;0;U;9.0;15,0;15,0;0,9475897944647949;49,27466931216933;52,0;1,1111111111111112
33900;D;7.0;0,0;0,0;10,0;1,0;52,0;52,0;0;U;9.0;17,142857142857142;17,142857142857142;0,9716282560032563;50,52466931216933;52,0;1,25
34126;D;7.0;0,0;0,0;10,0;1,0;52,0;52,0;0;D;9.0;0,0;0,0;0,992324226699227;51,600859788359806;52,0;1,0761904761904761
34200;D;7.0;0,0;0,0;10,0;1,0;52,0;52,0;0;U;9.0;0,0;0,0;0,992324226699227;51,600859788359806;52,0;0,0
34234;D;7.0;0,0;0,0;10,0;1,0;52,0;52,0;0;A;9.0;0,0;0,0;0,992324226699227;51,600859788359806;52,0;0,0
34500;D;7.0;0,0;0,0;10,0;1,0;52,0;52,0;0;U;9.0;0,0;0,0;0,992324226699227;51,600859788359806;52,0;0,0
34745;D;7.0;0,0;0,0;10,0;1,0;52,0;52,0;0;D;9.0;0,0;0,0;0,992324226699227;51,600859788359806;52,0;0,0
34746;D;7.0;0,0;0,0;10,0;1,0;52,0;52,0;0;D;9.0;0,0;0,0;0,992324226699227;51,600859788359806;52,0;0,0
27434;U;0.0;0,0;0,0;11,0;0,9938239925103194;37,06963492063491;37,3;0;A;0.0;15,0;15,0;0,46;34,5;75,0;0
27638;U;0.0;0,0;0,0;11,0;0,9938239925103194;37,06963492063491;37,3;0;A;0.0;15,0;15,0;0,47163492063492074;35,372619047619054;75,0;0,18095238095238095
27916;U;0.0;0,0;0,0;11,0;0,9938239925103194;37,06963492063491;37,3;0;D;0.0;17,142857142857142;17,142857142857142;0,4872063492063493;36,5404761904762;75,0;0,07619047619047618
27917;U;0.0;0,0;0,0;11,0;0,9938239925103194;37,06963492063491;37,3;0;D;0.0;17,142857142857142;17,142857142857142;0,4872698412698414;36,545238095238105;75,0;0,0047619047619047615
28271;U;0.0;0,0;0,0;11,0;0,9938239925103194;37,06963492063491;37,3;0;A;0.0;15,0;15,0;0,5097460317460318;38,23095238095239;75,0;0,33809523809523806
28647;U;0.0;0,0;0,0;11,0;0,9938239925103194;37,06963492063491;37,3;0;D;0.0;22,0;22,0;0,533357142857143;40,001785714285724;75,0;0,8166666666666667
28648;U;0.0;0,0;0,0;11,0;0,9938239925103194;37,06963492063491;37,3;0;A;0.0;20,0;20,0;0,5334386243386244;40,007896825396834;75,0;0,006111111111111111
29059;U;0.0;0,0;0,0;11,0;0,9938239925103194;37,06963492063491;37,3;0;A;0.0;17,142857142857142;17,142857142857142;0,5638830687830688;42,291230158730166;75,0;1,4388888888888889
29189;U;0.0;0,0;0,0;11,0;0,9938239925103194;37,06963492063491;37,3;0;D;0.0;17,142857142857142;17,142857142857142;0,5721370370370371;42,910277777777786;75,0;0,42380952380952375
29190;U;0.0;0,0;0,0;11,0;0,9938239925103194;37,06963492063491;37,3;0;D;0.0;17,142857142857142;17,142857142857142;0,5722005291005292;42,91503968253969;75,0;0,0047619047619047615
29191;U;0.0;0,0;0,0;11,0;0,9938239925103194;37,06963492063491;37,3;0;D;0.0;17,142857142857142;17,142857142857142;0,5722640211640213;42,9198015873016;75,0;0,0047619047619047615
29400;U;0.0;0,0;0,0;11,0;0,9938239925103194;37,06963492063491;37,3;0;U;0.0;17,142857142857142;17,142857142857142;0,5855338624338625;43,91503968253969;75,0;0,9952380952380951
29700;U;0.0;0,0;0,0;11,0;0,9938239925103194;37,06963492063491;37,3;0;U;0.0;17,142857142857142;17,142857142857142;0,6045814814814816;45,34361111111112;75,0;1,4285714285714284
29869;U;0.0;0,0;0,0;11,0;0,9938239925103194;37,06963492063491;37,3;0;A;0.0;15,0;15,0;0,6153116402116403;46,14837301587303;75,0;0,8047619047619047
30000;U;0.0;0,0;0,0;11,0;0,9938239925103194;37,06963492063491;37,3;0;U;0.0;15,0;15,0;0,6225894179894181;46,69420634920636;75,0;0,5458333333333333
30287;U;0.0;0,0;0,0;11,0;0,9938239925103194;37,06963492063491;37,3;0;A;0.0;15,0;15,0;0,6385338624338626;47,890039682539694;75,0;1,1958333333333333
30300;U;0.0;0,0;0,0;11,0;0,9938239925103194;37,06963492063491;37,3;0;U;0.0;15,0;15,0;0,6392560846560849;47,94420634920636;75,0;0,05416666666666667
30486;U;0.0;0,0;0,0;11,0;0,9938239925103194;37,06963492063491;37,3;0;D;0.0;15,0;15,0;0,6495894179894182;48,71920634920636;75,0;0,775
30600;U;0.0;0,0;0,0;11,0;0,9938239925103194;37,06963492063491;37,3;0;U;0.0;15,0;15,0;0,6559227513227515;49,19420634920636;75,0;0,475
30884;U;0.0;0,0;0,0;11,0;0,9938239925103194;37,06963492063491;37,3;0;A;0.0;13,333333333333334;13,333333333333334;0,6717005291005292;50,37753968253969;75,0;1,1833333333333333
30900;U;0.0;0,0;0,0;11,0;0,9938239925103194;37,06963492063491;37,3;0;U;0.0;13,333333333333334;13,333333333333334;0,6724906525573193;50,43679894179895;75,0;0,05925925925925926
31200;U;0.0;0,0;0,0;11,0;0,9938239925103194;37,06963492063491;37,3;0;U;0.0;13,333333333333334;13,333333333333334;0,6873054673721342;51,54791005291006;75,0;1,1111111111111112
31500;U;0.0;0,0;0,0;11,0;0,9938239925103194;37,06963492063491;37,3;0;U;0.0;13,333333333333334;13,333333333333334;0,702120282186949;52,659021164021176;75,0;1,1111111111111112
31800;U;0.0;0,0;0,0;11,0;0,9938239925103194;37,06963492063491;37,3;0;U;0.0;13,333333333333334;13,333333333333334;0,7169350970017638;53,77013227513229;75,0;1,1111111111111112
32100;U;0.0;0,0;0,0;11,0;0,9938239925103194;37,06963492063491;37,3;0;U;0.0;13,333333333333334;13,333333333333334;0,7317499118165788;54,881243386243405;75,0;1,1111111111111112
32400;U;0.0;0,0;0,0;11,0;0,9938239925103194;37,06963492063491;37,3;0;U;0.0;15,0;15,0;0,7465647266313936;55,99235449735452;75,0;1,1111111111111112
32570;U;0.0;0,0;0,0;11,0;0,9938239925103194;37,06963492063491;37,3;0;A;0.0;13,333333333333334;13,333333333333334;0,7560091710758381;56,700687830687855;75,0;0,7083333333333334
32700;U;0.0;0,0;0,0;11,0;0,9938239925103194;37,06963492063491;37,3;0;U;0.0;13,333333333333334;13,333333333333334;0,7624289241622578;57,182169312169336;75,0;0,4814814814814815
32789;U;0.0;0,0;0,0;11,0;0,9938239925103194;37,06963492063491;37,3;0;D;0.0;13,333333333333334;13,333333333333334;0,7668239858906528;57,511798941798965;75,0;0,32962962962962966
33000;U;0.0;0,0;0,0;11,0;0,9938239925103194;37,06963492063491;37,3;0;U;0.0;13,333333333333334;13,333333333333334;0,7772437389770726;58,29328042328044;75,0;0,7814814814814816
33300;U;0.0;0,0;0,0;11,0;0,9938239925103194;37,06963492063491;37,3;0;U;0.0;13,333333333333334;13,333333333333334;0,7920585537918874;59,40439153439156;75,0;1,1111111111111112
33600;U;0.0;0,0;0,0;11,0;0,9938239925103194;37,06963492063491;37,3;0;U;0.0;15,0;15,0;0,8068733686067023;60,51550264550267;75,0;1,1111111111111112
33900;U;0.0;0,0;0,0;11,0;0,9938239925103194;37,06963492063491;37,3;0;U;0.0;17,142857142857142;17,142857142857142;0,8235400352733689;61,76550264550267;75,0;1,25
34126;U;0.0;0,0;0,0;11,0;0,9938239925103194;37,06963492063491;37,3;0;D;0.0;20,0;20,0;0,8378892416225753;62,84169312169315;75,0;1,0761904761904761
34200;U;0.0;0,0;0,0;11,0;0,9938239925103194;37,06963492063491;37,3;0;U;0.0;22,0;22,0;0,8433707231040568;63,25280423280426;75,0;0,41111111111111115
34234;U;0.0;0,0;0,0;11,0;0,9938239925103194;37,06963492063491;37,3;0;A;0.0;20,0;20,0;0,8461410934744271;63,46058201058204;75,0;0,20777777777777778
34500;U;0.0;0,0;0,0;11,0;0,9938239925103194;37,06963492063491;37,3;0;U;0.0;20,0;20,0;0,8658447971781309;64,93835978835982;75,0;1,4777777777777779
34745;U;0.0;0,0;0,0;11,0;0,9938239925103194;37,06963492063491;37,3;0;D;0.0;20,0;20,0;0,8839929453262791;66,29947089947093;75,0;1,3611111111111112
34746;U;0.0;0,0;0,0;11,0;0,9938239925103194;37,06963492063491;37,3;0;D;0.0;20,0;20,0;0,8840670194003533;66,30502645502649;75,0;0,005555555555555556
34747;U;0.0;0,0;0,0;11,0;0,9938239925103194;37,06963492063491;37,3;0;D;0.0;20,0;20,0;0,8841410934744274;66,31058201058205;75,0;0,005555555555555556
34800;U;0.0;0,0;0,0;11,0;0,9938239925103194;37,06963492063491;37,3;0;U;0.0;20,0;20,0;0,8880670194003534;66,6050264550265;75,0;0,29444444444444445
35100;U;0.0;0,0;0,0;11,0;0,9938239925103194;37,06963492063491;37,3;0;U;0.0;22,0;22,0;0,9102892416225756;68,27169312169318;75,0;1,6666666666666667
35248;U;0.0;0,0;0,0;11,0;0,9938239925103194;37,06963492063491;37,3;0;A;0.0;20,0;20,0;0,9223485008818351;69,17613756613763;75,0;0,9044444444444445
35400;U;0.0;0,0;0,0;11,0;0,9938239925103194;37,06963492063491;37,3;0;U;0.0;20,0;20,0;0,9336077601410944;70,02058201058207;75,0;0,8444444444444444
35489;U;0.0;0,0;0,0;11,0;0,9938239925103194;37,06963492063491;37,3;0;A;0.0;17,142857142857142;17,142857142857142;0,9402003527336869;70,51502645502651;75,0;0,49444444444444446
35700;U;0.0;0,0;0,0;11,0;0,9938239925103194;37,06963492063491;37,3;0;U;0.0;17,142857142857142;17,142857142857142;0,9535971781305123;71,51978835978842;75,0;1,0047619047619047
35984;U;0.0;0,0;0,0;11,0;0,9938239925103194;37,06963492063491;37,3;0;D;0.0;20,0;20,0;0,9716289241622583;72,87216931216938;75,0;1,3523809523809522
36000;U;0.0;0,0;0,0;11,0;0,9938239925103194;37,06963492063491;37,3;0;U;0.0;20,0;20,0;0,9728141093474435;72,96105820105826;75,0;0,08888888888888889
36058;U;0.0;0,0;0,0;11,0;0,9938239925103194;37,06963492063491;37,3;0;D;0.0;20,0;20,0;0,9771104056437399;73,28328042328049;75,0;0,32222222222222224
36300;U;0.0;0,0;0,0;11,0;0,9938239925103194;37,06963492063491;37,3;0;U;0.0;0,0;0,0;0,9950363315696659;74,62772486772494;75,0;1,3444444444444446
