time;type;cp;cp_target_power;cp_charging_rate;vehicle;vehicle_soc;vehicle_charge;vehicle_capacity;cp_charge_increment
25800;U;3;20,0;20,0;3,0;0,7195146520146521;37,41476190476191;52,0;1,25
25800;U;4;0,0;0,0;2,0;0,9900915750915752;51,48476190476191;52,0;1,25
25800;U;5;0,0;0,0;5,0;1,0;37,3;37,3;1,166682539682533
25800;U;7;20,0;20,0;7,0;0,9303191355697952;35,259095238095234;37,9;1,25
25800;U;8;20,0;20,0;6,0;0,7925971317928423;29,563873015873014;37,3;1,25
26100;U;0;22,0;22,0;4,0;0,9017848542925944;29,127650793650794;32,3;1,6666666666666667
26100;U;1;0,0;0,0;1,0;1,0;32,3;32,3;0,5192380952380979
26100;U;2;22,0;22,0;8,0;0,4571224307417337;17,050666666666665;37,3;1,6666666666666667
26100;U;3;22,0;22,0;3,0;0,7515659340659341;39,081428571428575;52,0;1,6666666666666667
26100;U;4;0,0;0,0;2,0;0,9900915750915752;51,48476190476191;52,0;0,0
26100;U;5;0,0;0,0;5,0;1,0;37,3;37,3;0,0
26100;U;7;22,0;22,0;7,0;0,9742945093604723;36,9257619047619;37,9;1,6666666666666667
26100;U;8;22,0;22,0;6,0;0,8372798842503937;31,230539682539682;37,3;1,6666666666666667
26228;D;0;22,0;22,0;4,0;0,9260022605533443;29,909873015873018;32,3;0,7822222222222223
26228;D;1;0,0;0,0;1,0;1,0;32,3;32,3;0,0
26228;D;2;22,0;22,0;8,0;0,4780935358951445;17,83288888888889;37,3;0,7822222222222223
26228;D;3;22,0;22,0;3,0;0,7666086691086692;39,8636507936508;52,0;0,7822222222222223
26228;D;4;0,0;0,0;;;;;0,0
26228;D;5;0,0;0,0;5,0;1,0;37,3;37,3;0,0
26228;D;7;0,0;0,0;7,0;0,9949336181262302;37,70798412698412;37,9;0,7822222222222223
26228;D;8;22,0;22,0;6,0;0,8582509894038044;32,0127619047619;37,3;0,7822222222222223
26229;D;0;22,0;22,0;4,0;0,9261914590397564;29,915984126984128;32,3;0,006111111111111111
26229;D;1;0,0;0,0;1,0;1,0;32,3;32,3;0,0
26229;D;2;22,0;22,0;8,0;0,4782573726541555;17,839;37,3;0,006111111111111111
26229;D;3;22,0;22,0;3,0;0,7667261904761905;39,86976190476191;52,0;0,006111111111111111
26229;D;5;0,0;0,0;;;;;0,0
26229;D;7;0,0;0,0;7,0;0,9949336181262302;37,70798412698412;37,9;0,0
26229;D;8;22,0;22,0;6,0;0,8584148261628154;32,01887301587301;37,3;0,006111111111111111
26400;U;0;22,0;22,0;4,0;0,958544400216227;30,96098412698413;32,3;1,0450000000000002
26400;U;1;0,0;0,0;1,0;1,0;32,3;32,3;0,0
26400;U;2;22,0;22,0;8,0;0,5062734584450402;18,884;37,3;1,0450000000000002
26400;U;3;22,0;22,0;3,0;0,7868223443223444;40,91476190476191;52,0;1,0450000000000002
